Time_index,Time,Strain
20100131040000,2010-01-31 04:00:00,-32
20100201040000,2010-02-01 04:00:00,-41
20100202040000,2010-02-02 04:00:00,-56
20100203040000,2010-02-03 04:00:00,-38
20100204040000,2010-02-04 04:00:00,-34
20100205040000,2010-02-05 04:00:00,-16
20100206040000,2010-02-06 04:00:00,-30
20100207040000,2010-02-07 04:00:00,-34
20100208040000,2010-02-08 04:00:00,-22
20100209040000,2010-02-09 04:00:00,-29
20100210040000,2010-02-10 04:00:00,-37
20100211040000,2010-02-11 04:00:00,-25
20100212040000,2010-02-12 04:00:00,-47
20100213040000,2010-02-13 04:00:00,-19
20100214040000,2010-02-14 04:00:00,-25
20100215040000,2010-02-15 04:00:00,-47
20100216040000,2010-02-16 04:00:00,-44
20100217040000,2010-02-17 04:00:00,-37
20100218040000,2010-02-18 04:00:00,-48
20100219040000,2010-02-19 04:00:00,-34
20100220040000,2010-02-20 04:00:00,-39
20100221040000,2010-02-21 04:00:00,-17
20100222040000,2010-02-22 04:00:00,-44
20100223040000,2010-02-23 04:00:00,-34
20100224040000,2010-02-24 04:00:00,-38
20100225040000,2010-02-25 04:00:00,-50
20100226040000,2010-02-26 04:00:00,-32
20100227040000,2010-02-27 04:00:00,-33
20100228040000,2010-02-28 04:00:00,-47
20100301040000,2010-03-01 04:00:00,-30
20100302040000,2010-03-02 04:00:00,-46
20100303040000,2010-03-03 04:00:00,-34
20100304040000,2010-03-04 04:00:00,-27
20100305040000,2010-03-05 04:00:00,-28
20100306040000,2010-03-06 04:00:00,-26
20100307040000,2010-03-07 04:00:00,-13
20100308040000,2010-03-08 04:00:00,-36
20100309040000,2010-03-09 04:00:00,-38
20100310040000,2010-03-10 04:00:00,-37
20100311040000,2010-03-11 04:00:00,-42
20100312040000,2010-03-12 04:00:00,-40
20100313040000,2010-03-13 04:00:00,-45
20100314040000,2010-03-14 04:00:00,-44
20100315040000,2010-03-15 04:00:00,-56
20100316040000,2010-03-16 04:00:00,-53
20100317040000,2010-03-17 04:00:00,-45
20100318040000,2010-03-18 04:00:00,-50
20100319040000,2010-03-19 04:00:00,-45
20100320040000,2010-03-20 04:00:00,-38
20100321040000,2010-03-21 04:00:00,-41
20100322040000,2010-03-22 04:00:00,-47
20100323040000,2010-03-23 04:00:00,-38
20100324040000,2010-03-24 04:00:00,-36
20100325040000,2010-03-25 04:00:00,-43
20100326040000,2010-03-26 04:00:00,-46
20100327040000,2010-03-27 04:00:00,-41
20100328040000,2010-03-28 04:00:00,-48
20100329040000,2010-03-29 04:00:00,-35
20100330040000,2010-03-30 04:00:00,-39
20100331040000,2010-03-31 04:00:00,-35
20100401040000,2010-04-01 04:00:00,-35
20100402040000,2010-04-02 04:00:00,-42
20100403040000,2010-04-03 04:00:00,-32
20100404040000,2010-04-04 04:00:00,-32
20100405040000,2010-04-05 04:00:00,-35
20100406040000,2010-04-06 04:00:00,-20
20100407040000,2010-04-07 04:00:00,-30
20100408040000,2010-04-08 04:00:00,-38
20100409040000,2010-04-09 04:00:00,-42
20100410040000,2010-04-10 04:00:00,-13
20100411040000,2010-04-11 04:00:00,-14
20100412040000,2010-04-12 04:00:00,3
20100413040000,2010-04-13 04:00:00,-36
20100414040000,2010-04-14 04:00:00,-39
20100415040000,2010-04-15 04:00:00,-53
20100416040000,2010-04-16 04:00:00,-39
20100417040000,2010-04-17 04:00:00,-38
20100418040000,2010-04-18 04:00:00,-26
20100419040000,2010-04-19 04:00:00,-47
20100420040000,2010-04-20 04:00:00,-45
20100421040000,2010-04-21 04:00:00,-9
20100422040000,2010-04-22 04:00:00,-46
20100423040000,2010-04-23 04:00:00,-23
20100424040000,2010-04-24 04:00:00,-33
20100425040000,2010-04-25 04:00:00,-45
20100426040000,2010-04-26 04:00:00,-26
20100427040000,2010-04-27 04:00:00,-14
20100428040000,2010-04-28 04:00:00,-21
20100429040000,2010-04-29 04:00:00,-32
20100430040000,2010-04-30 04:00:00,-33
20100501040000,2010-05-01 04:00:00,-26
20100502040000,2010-05-02 04:00:00,-18
20100503040000,2010-05-03 04:00:00,-4
20100504040000,2010-05-04 04:00:00,-45
20100505040000,2010-05-05 04:00:00,-15
20100506040000,2010-05-06 04:00:00,-36
20100507040000,2010-05-07 04:00:00,-25
20100508040000,2010-05-08 04:00:00,-6
20100509040000,2010-05-09 04:00:00,-36
20100510040000,2010-05-10 04:00:00,-25
20100511040000,2010-05-11 04:00:00,-42
20100512040000,2010-05-12 04:00:00,-23
20100513040000,2010-05-13 04:00:00,-28
20100514040000,2010-05-14 04:00:00,-25
20100515040000,2010-05-15 04:00:00,-21
20100516040000,2010-05-16 04:00:00,-18
20100517040000,2010-05-17 04:00:00,-27
20100518040000,2010-05-18 04:00:00,-35
20100519040000,2010-05-19 04:00:00,-1
20100520040000,2010-05-20 04:00:00,-13
20100521040000,2010-05-21 04:00:00,-20
20100522040000,2010-05-22 04:00:00,17
20100523040000,2010-05-23 04:00:00,-30
20100524040000,2010-05-24 04:00:00,-39
20100525040000,2010-05-25 04:00:00,-42
20100526040000,2010-05-26 04:00:00,-13
20100527040000,2010-05-27 04:00:00,-2
20100528040000,2010-05-28 04:00:00,-6
20100529040000,2010-05-29 04:00:00,-12
20100530040000,2010-05-30 04:00:00,5
20100531040000,2010-05-31 04:00:00,
20100601040000,2010-06-01 04:00:00,4
20100602040000,2010-06-02 04:00:00,-14
20100603040000,2010-06-03 04:00:00,-21
20100604040000,2010-06-04 04:00:00,-5
20100605040000,2010-06-05 04:00:00,-23
20100606040000,2010-06-06 04:00:00,-20
20100607040000,2010-06-07 04:00:00,-5
20100608040000,2010-06-08 04:00:00,4
20100609040000,2010-06-09 04:00:00,-5
20100610040000,2010-06-10 04:00:00,9
20100611040000,2010-06-11 04:00:00,2
20100612040000,2010-06-12 04:00:00,1
20100613040000,2010-06-13 04:00:00,-5
20100614040000,2010-06-14 04:00:00,-3
20100615040000,2010-06-15 04:00:00,0
20100616040000,2010-06-16 04:00:00,-19
20100617040000,2010-06-17 04:00:00,-27
20100618040000,2010-06-18 04:00:00,-5
20100619040000,2010-06-19 04:00:00,-20
20100620040000,2010-06-20 04:00:00,-20
20100621040000,2010-06-21 04:00:00,-9
20100622040000,2010-06-22 04:00:00,-10
20100623040000,2010-06-23 04:00:00,-16
20100624040000,2010-06-24 04:00:00,-11
20100625040000,2010-06-25 04:00:00,5
20100626040000,2010-06-26 04:00:00,-7
20100627040000,2010-06-27 04:00:00,-12
20100628040000,2010-06-28 04:00:00,-33
20100629040000,2010-06-29 04:00:00,-9
20100630040000,2010-06-30 04:00:00,-5
20100701040000,2010-07-01 04:00:00,-24
20100702040000,2010-07-02 04:00:00,4
20100703040000,2010-07-03 04:00:00,24
20100704040000,2010-07-04 04:00:00,6
20100705040000,2010-07-05 04:00:00,-17
20100706040000,2010-07-06 04:00:00,5
20100707040000,2010-07-07 04:00:00,8
20100708040000,2010-07-08 04:00:00,-6
20100709040000,2010-07-09 04:00:00,18
20100710040000,2010-07-10 04:00:00,-2
20100711040000,2010-07-11 04:00:00,10
20100712040000,2010-07-12 04:00:00,13
20100713040000,2010-07-13 04:00:00,19
20100714040000,2010-07-14 04:00:00,-6
20100715040000,2010-07-15 04:00:00,24
20100716040000,2010-07-16 04:00:00,9
20100717040000,2010-07-17 04:00:00,19
20100718040000,2010-07-18 04:00:00,13
20100719040000,2010-07-19 04:00:00,3
20100720040000,2010-07-20 04:00:00,7
20100721040000,2010-07-21 04:00:00,21
20100722040000,2010-07-22 04:00:00,21
20100723040000,2010-07-23 04:00:00,8
20100724040000,2010-07-24 04:00:00,23
20100725040000,2010-07-25 04:00:00,24
20100726040000,2010-07-26 04:00:00,-3
20100727040000,2010-07-27 04:00:00,6
20100728040000,2010-07-28 04:00:00,28
20100729040000,2010-07-29 04:00:00,8
20100730040000,2010-07-30 04:00:00,5
20100731040000,2010-07-31 04:00:00,14
20100801040000,2010-08-01 04:00:00,4
20100802040000,2010-08-02 04:00:00,2
20100803040000,2010-08-03 04:00:00,-13
20100804040000,2010-08-04 04:00:00,-1
20100805040000,2010-08-05 04:00:00,9
20100806040000,2010-08-06 04:00:00,5
20100807040000,2010-08-07 04:00:00,11
20100808040000,2010-08-08 04:00:00,15
20100809040000,2010-08-09 04:00:00,10
20100810040000,2010-08-10 04:00:00,9
20100811040000,2010-08-11 04:00:00,-3
20100812040000,2010-08-12 04:00:00,-3
20100813040000,2010-08-13 04:00:00,13
20100814040000,2010-08-14 04:00:00,-1
20100815040000,2010-08-15 04:00:00,10
20100816040000,2010-08-16 04:00:00,33
20100817040000,2010-08-17 04:00:00,31
20100818040000,2010-08-18 04:00:00,19
20100819040000,2010-08-19 04:00:00,12
20100820040000,2010-08-20 04:00:00,9
20100821040000,2010-08-21 04:00:00,6
20100822040000,2010-08-22 04:00:00,12
20100823040000,2010-08-23 04:00:00,8
20100824040000,2010-08-24 04:00:00,10
20100825040000,2010-08-25 04:00:00,6
20100826040000,2010-08-26 04:00:00,11
20100827040000,2010-08-27 04:00:00,21
20100828040000,2010-08-28 04:00:00,8
20100829040000,2010-08-29 04:00:00,8
20100830040000,2010-08-30 04:00:00,7
20100831040000,2010-08-31 04:00:00,7
20100901040000,2010-09-01 04:00:00,8
20100902040000,2010-09-02 04:00:00,21
20100903040000,2010-09-03 04:00:00,-6
20100904040000,2010-09-04 04:00:00,17
20100905040000,2010-09-05 04:00:00,9
20100906040000,2010-09-06 04:00:00,6
20100907040000,2010-09-07 04:00:00,25
20100908040000,2010-09-08 04:00:00,23
20100909040000,2010-09-09 04:00:00,-3
20100910040000,2010-09-10 04:00:00,5
20100911040000,2010-09-11 04:00:00,8
20100912040000,2010-09-12 04:00:00,9
20100913040000,2010-09-13 04:00:00,7
20100914040000,2010-09-14 04:00:00,6
20100915040000,2010-09-15 04:00:00,11
20100916040000,2010-09-16 04:00:00,2
20100917040000,2010-09-17 04:00:00,11
20100918040000,2010-09-18 04:00:00,16
20100919040000,2010-09-19 04:00:00,3
20100920040000,2010-09-20 04:00:00,4
20100921040000,2010-09-21 04:00:00,14
20100922040000,2010-09-22 04:00:00,0
20100923040000,2010-09-23 04:00:00,-2
20100924040000,2010-09-24 04:00:00,13
20100925040000,2010-09-25 04:00:00,-2
20100926040000,2010-09-26 04:00:00,13
20100927040000,2010-09-27 04:00:00,13
20100928040000,2010-09-28 04:00:00,6
20100929040000,2010-09-29 04:00:00,-2
20100930040000,2010-09-30 04:00:00,5
20101001040000,2010-10-01 04:00:00,3
20101002040000,2010-10-02 04:00:00,-3
20101003040000,2010-10-03 04:00:00,-3
20101004040000,2010-10-04 04:00:00,5
20101005040000,2010-10-05 04:00:00,6
20101006040000,2010-10-06 04:00:00,6
20101007040000,2010-10-07 04:00:00,-3
20101008040000,2010-10-08 04:00:00,2
20101009040000,2010-10-09 04:00:00,7
20101010040000,2010-10-10 04:00:00,-1
20101011040000,2010-10-11 04:00:00,11
20101012040000,2010-10-12 04:00:00,15
20101013040000,2010-10-13 04:00:00,2
20101014040000,2010-10-14 04:00:00,9
20101015040000,2010-10-15 04:00:00,4
20101016040000,2010-10-16 04:00:00,-26
20101017040000,2010-10-17 04:00:00,2
20101018040000,2010-10-18 04:00:00,10
20101019040000,2010-10-19 04:00:00,5
20101020040000,2010-10-20 04:00:00,-4
20101021040000,2010-10-21 04:00:00,-15
20101022040000,2010-10-22 04:00:00,0
20101023040000,2010-10-23 04:00:00,-4
20101024040000,2010-10-24 04:00:00,-11
20101025040000,2010-10-25 04:00:00,-7
20101026040000,2010-10-26 04:00:00,-11
20101027040000,2010-10-27 04:00:00,-8
20101028040000,2010-10-28 04:00:00,-4
20101029040000,2010-10-29 04:00:00,-6
20101030040000,2010-10-30 04:00:00,-10
20101031040000,2010-10-31 04:00:00,-6
20101101040000,2010-11-01 04:00:00,-10
20101102040000,2010-11-02 04:00:00,-33
20101103040000,2010-11-03 04:00:00,-8
20101104040000,2010-11-04 04:00:00,-12
20101105040000,2010-11-05 04:00:00,-12
20101106040000,2010-11-06 04:00:00,-11
20101107040000,2010-11-07 04:00:00,-19
20101108040000,2010-11-08 04:00:00,-14
20101109040000,2010-11-09 04:00:00,-15
20101110040000,2010-11-10 04:00:00,3
20101111040000,2010-11-11 04:00:00,-18
20101112040000,2010-11-12 04:00:00,-13
20101113040000,2010-11-13 04:00:00,-5
20101114040000,2010-11-14 04:00:00,-11
20101115040000,2010-11-15 04:00:00,-4
20101116040000,2010-11-16 04:00:00,2
20101117040000,2010-11-17 04:00:00,0
20101118040000,2010-11-18 04:00:00,-11
20101119040000,2010-11-19 04:00:00,-11
20101120040000,2010-11-20 04:00:00,-17
20101121040000,2010-11-21 04:00:00,-5
20101122040000,2010-11-22 04:00:00,-11
20101123040000,2010-11-23 04:00:00,-12
20101124040000,2010-11-24 04:00:00,6
20101125040000,2010-11-25 04:00:00,-18
20101126040000,2010-11-26 04:00:00,-15
20101127040000,2010-11-27 04:00:00,-22
20101128040000,2010-11-28 04:00:00,-44
20101129040000,2010-11-29 04:00:00,-20
20101130040000,2010-11-30 04:00:00,-26
20101201040000,2010-12-01 04:00:00,-31
20101202040000,2010-12-02 04:00:00,-30
20101203040000,2010-12-03 04:00:00,-42
20101204040000,2010-12-04 04:00:00,-28
20101205040000,2010-12-05 04:00:00,-26
20101206040000,2010-12-06 04:00:00,-34
20101207040000,2010-12-07 04:00:00,-22
20101208040000,2010-12-08 04:00:00,-32
20101209040000,2010-12-09 04:00:00,-28
20101210040000,2010-12-10 04:00:00,-42
20101211040000,2010-12-11 04:00:00,-15
20101212040000,2010-12-12 04:00:00,-8
20101213040000,2010-12-13 04:00:00,3
20101214040000,2010-12-14 04:00:00,-23
20101215040000,2010-12-15 04:00:00,-40
20101216040000,2010-12-16 04:00:00,-39
20101217040000,2010-12-17 04:00:00,-14
20101218040000,2010-12-18 04:00:00,-30
20101219040000,2010-12-19 04:00:00,-21
20101220040000,2010-12-20 04:00:00,-26
20101221040000,2010-12-21 04:00:00,-21
20101222040000,2010-12-22 04:00:00,-42
20101223040000,2010-12-23 04:00:00,-2
20101224040000,2010-12-24 04:00:00,-34
20101225040000,2010-12-25 04:00:00,-31
20101226040000,2010-12-26 04:00:00,-44
20101227040000,2010-12-27 04:00:00,-46
20101228040000,2010-12-28 04:00:00,-37
20101229040000,2010-12-29 04:00:00,-50
20101230040000,2010-12-30 04:00:00,-68
20101231040000,2010-12-31 04:00:00,-34
20110101040000,2011-01-01 04:00:00,-7
20110102040000,2011-01-02 04:00:00,-24
20110103040000,2011-01-03 04:00:00,-38
20110104040000,2011-01-04 04:00:00,-33
20110105040000,2011-01-05 04:00:00,-28
20110106040000,2011-01-06 04:00:00,-34
20110107040000,2011-01-07 04:00:00,-33
20110108040000,2011-01-08 04:00:00,-22
20110109040000,2011-01-09 04:00:00,-20
20110110040000,2011-01-10 04:00:00,-28
20110111040000,2011-01-11 04:00:00,-32
20110112040000,2011-01-12 04:00:00,
20110113040000,2011-01-13 04:00:00,-20
20110114040000,2011-01-14 04:00:00,-37
20110115040000,2011-01-15 04:00:00,-41
20110116040000,2011-01-16 04:00:00,-27
20110117040000,2011-01-17 04:00:00,-26
20110118040000,2011-01-18 04:00:00,-43
20110119040000,2011-01-19 04:00:00,-37
20110120040000,2011-01-20 04:00:00,
20110121040000,2011-01-21 04:00:00,-36
20110122040000,2011-01-22 04:00:00,-30
20110123040000,2011-01-23 04:00:00,-32
20110124040000,2011-01-24 04:00:00,-33
20110125040000,2011-01-25 04:00:00,-36
20110126040000,2011-01-26 04:00:00,-33
20110127040000,2011-01-27 04:00:00,-45
20110128040000,2011-01-28 04:00:00,-54
20110129040000,2011-01-29 04:00:00,-35
20110130040000,2011-01-30 04:00:00,-26
20110131040000,2011-01-31 04:00:00,-43
20110201040000,2011-02-01 04:00:00,-32
20110202040000,2011-02-02 04:00:00,-36
20110203040000,2011-02-03 04:00:00,-36
20110204040000,2011-02-04 04:00:00,-37
20110205040000,2011-02-05 04:00:00,-50
20110206040000,2011-02-06 04:00:00,-32
20110207040000,2011-02-07 04:00:00,-35
20110208040000,2011-02-08 04:00:00,-33
20110209040000,2011-02-09 04:00:00,-31
20110210040000,2011-02-10 04:00:00,-38
20110211040000,2011-02-11 04:00:00,-17
20110212040000,2011-02-12 04:00:00,-50
20110213040000,2011-02-13 04:00:00,-41
20110214040000,2011-02-14 04:00:00,-23
20110215040000,2011-02-15 04:00:00,-43
20110216040000,2011-02-16 04:00:00,-44
20110217040000,2011-02-17 04:00:00,-39
20110218040000,2011-02-18 04:00:00,-25
20110219040000,2011-02-19 04:00:00,-19
20110220040000,2011-02-20 04:00:00,-26
20110221040000,2011-02-21 04:00:00,-39
20110222040000,2011-02-22 04:00:00,-38
20110223040000,2011-02-23 04:00:00,-39
20110224040000,2011-02-24 04:00:00,-47
20110225040000,2011-02-25 04:00:00,-42
20110226040000,2011-02-26 04:00:00,-21
20110227040000,2011-02-27 04:00:00,-23
20110228040000,2011-02-28 04:00:00,-32
20110301040000,2011-03-01 04:00:00,-39
20110302040000,2011-03-02 04:00:00,-35
20110303040000,2011-03-03 04:00:00,-44
20110304040000,2011-03-04 04:00:00,-39
20110305040000,2011-03-05 04:00:00,-44
20110306040000,2011-03-06 04:00:00,-40
20110307040000,2011-03-07 04:00:00,-50
20110308040000,2011-03-08 04:00:00,-44
20110309040000,2011-03-09 04:00:00,-37
20110310040000,2011-03-10 04:00:00,-36
20110311040000,2011-03-11 04:00:00,-32
20110312040000,2011-03-12 04:00:00,-38
20110313040000,2011-03-13 04:00:00,-39
20110314040000,2011-03-14 04:00:00,-29
20110315040000,2011-03-15 04:00:00,-29
20110316040000,2011-03-16 04:00:00,-42
20110317040000,2011-03-17 04:00:00,-34
20110318040000,2011-03-18 04:00:00,-37
20110319040000,2011-03-19 04:00:00,-44
